candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
103,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;-1*row6;1*row2,comb:-2*row0;1*row5;-1*row6;1*row2,276866921916563373698324654909318404049298840 238095514734319925179785875684119659181308845 151422927927068676267719583543592108180140642 71218422261135862815132568778065768221880437 24771559046715248431709543009237485508973171 6371983117532846685681325337688516997211566 1212149469772745953410978199678367991529129 170528911035681414252910321276411463217420 17741900739315073692438945692106699900378 1365093991528040615509430541831566423276 77675713028667452888430651987255325539 3268648538478809878676864032511679143 101721202621356414307971624173171695 2341073398409623983822298759570619 39845461167002931778337044177244 501536989497310084058410422686 4668607499636297478311817231 32138976455402461902875678 163620231623957703527092,770149195427339398425420790123706895932450631,true,false,false,true,,,1.660941714247154e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
104,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;-1*row6;2*row2,comb:-2*row0;1*row5;-1*row6;2*row2,659930422496609535986700312934820715477895520 567516236845798102864254895955303264119525839 360926455608512787695680043289341526874435785 169753768947873858195081911825784883283341809 59044631675159045988995511753215998350180660 15188038649708950773567746742081974680654302 2889237566476928948538550104281946460971303 406466816363054724204803572768304903191642 42288981181787962326641204295830905172121 3253790840525789831845696413054486814455 185145143962635580841651076739436660169 7791037643858749481397012990734804053 242459141590792621773732286366305486 5580101610598399730138427832339307 94974263593817196280279098784926 1195446227687616158911417881586 11127931420548312018743882340 76605353084446921637043600 389999526982612118230119,1835700994562841609539651885602448686928115022,true,false,false,true,,,2.0114767386096423e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
105,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;-2*row2,comb:-2*row0;1*row5;-2*row2,2359443289412914646707447127377500561118065649 2029035684690787233044352503496251195174281864 1290417102511240631359777967450506580686986195 606919119566228393574574810307201798901976899 211101739263319028370168408698365482151940184 54301657644194872884882898305359145729581315 10329865021154882317296536880195778645258154 1453237143710810069042033153211918544217990 151195413128557895910705080963169226137234 11633249054935369429535447420862633076510 661947763883052140622462968257878847271 27855226641654596894301544449339155353 866861982842063067312258332308496033 19950486976430053292001111973954902 339560628309292012136411779908344 4274068119334232186369433631336 39785592874974223490801554065 273886428184986143621053394 1394361792463148086534974,6563165214605880860875415454761744208034657666,true,false,false,true,,,1.5243627965056086e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
106,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;-1*row2,comb:-2*row0;1*row5;-1*row2,1422645944999741737022422159533361441590871289 1223423933110669205000311731856828271873447180 778067718975659167396378340617572945632409768 365946928357218672564360329703351147396754653 127285548541444733949463353935911998292786353 32741635876953075425633826225588654051715447 6228477984905207415347008576235464192757722 876241416312073930584319259167202177808928 91164531207454859891624930975231621064735 7014364222881538982180320465976579838779 399126906891749106892381239531186861563 16795540459317037534227667426092672157 522681638629914031230554421769018852 12029311967422029578040385382044976 204740903548471884077795636946174 2577084902149305943399605327064 23989053954789613993745854494 165142098645136760081134116 840742033856578264777763,3957315024615699852910342779035588625174092013,true,false,false,true,,,1.2738238173180037e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
107,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5,comb:-2*row0;1*row5,485848600586568827337397191689222322063676929 417812181530551176956270960217405348572612496 265718335440077703432978713784639310577833341 124974737148208951554145849099500495891532407 43469357819570439528758299173458514433632522 11181614109711277966384754145818162373849579 2127090948655532513397480272275149740257290 299245688913337792126605365122485811399866 31133649286351823872544780987294015992236 2395479390827708534825193511090526601048 136306049900446073162299510804494875855 5735854276979478174153790402846188961 178501294417764995148850511229541671 4108136958414005864079658790135050 69921178787651756019179493984004 880101684964379700429777022792 8192515034605004496690154923 56397769105287376541214838 287122275250008443020552,1351464834625518844945270103309433042313526360,true,false,false,true,,,1.2959324633487708e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
108,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row2,comb:-2*row0;1*row5;1*row2,450948743826604082347627776154916797463517431 387799570049566851087769811422017574728222188 246631048095503760530420913048294324476743086 115997454060800769456068631504350155613689839 40346832902303854891946755588994969425521309 10378407657530519492864317933952329304016289 1974296087594142388552048031685164712243142 277750038485398346331108528922230555009196 28897232634751212146535369000643589080263 2223405441226121912529933443795526636683 126514807090856960567782217922197109853 5323831905358081185920086620400294235 165679049794384040932853399309935510 3813038050594017849881067801774876 64898545973168372039436648978166 816881532220546542540051281480 7604023885579605000365544648 52346560434562006998704440 266497483356561378736659,1254385355364662163019802572416722540547039293,true,false,false,true,,,1.5792794025612462e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
109,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;2*row2,comb:-2*row0;1*row5;2*row2,1387746088239776992032652743999055916990711791 1193411321629684879131810583061440498029056872 758980431631085224493820539881227959531319513 356969645269810490466283112108200807118912085 124163023624178149312651810351448453284675140 31938429424772316952113390013722820981882157 6075683123843817290501576335645479164743574 854745765884134484788822422966946921418258 88928114555854248165615518988581194152762 6842290273279952359885060398681579874414 389335664082159994297863946648889095561 16383518087695640545993963643646777431 509859394006533077014557309849412691 11734213059602041563841794393684802 199718270733988500098052791940336 2513864749405472785509879585752 23400562805764214497421244219 161090889974411390538623718 820117241963131200493870,3860235545354843170984875248142878123407604946,true,false,false,true,,,2.01659975278824e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
110,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row6;-2*row2,comb:-2*row0;1*row5;1*row6;-2*row2,1631627623669747190661494696313265359605249378 1403140599906900456776796816390113961264750831 892363126488668194561637470858620148030102467 419703243244291761303373610024785875066406623 145983347314299925046512110100133027217445704 37551266869131506706337255033718299428353460 7143419463787993975333510648832245941485883 1004958194189730308458014303013276525991374 104556279754491610071730766270418937156593 8044749622181206901496083435235540016551 457757243763527727166250098348426411879 19262746197817705829704593796427181975 599461730426322612071433308825388828 13796375527426411458297745412609407 234816621169120708318638086752934 2955649597616375559770971927170 27512961489758321012124192186 189400891295021674719473276 964244077482629004271223,4538630663813879299430192092221314771555167742,true,false,false,true,,,1.396710443617273e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
111,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row6;-1*row2,comb:-2*row0;1*row5;1*row6;-1*row2,694830279256574280976469728469126240078055018 597528848326782428732756044750691037963916147 380013742953086730598237844025686512975526040 178731052035282040293159129420935223561184377 62167156592425630625807055337679543358291873 15991245101889709247088182953947807750487592 3042032427538319073383982344871931488985451 427962466790994170000300408968560159582312 44525397833388574052650616282481332084094 3425864790127376454140956480349486778820 194936386772224693436168369621734426171 8203060015480146469630716773180698779 255281386214173575989729398285911647 5875200518418387744337018820699481 99996896408300580260021943790764 1258666380431449316801143622898 11716422569573711515068492615 80656561755172291179553998 410624318876059182514012,1932780473823698291465119416495159188694602089,true,false,false,true,,,1.2389451502208427e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
112,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row6,comb:-2*row0;1*row5;1*row6,241967065156598628708555239375012879449139342 208082903253335599311284726888731885336918537 132335640582494733365161782807247122079050387 62241139173727680717055351182915427944037869 21649034129448663794897999424773940500861958 5568776665352088212160889125822683927378276 1059354608711355828565545959088382963514981 149033260607741968457413485076156206826750 15505484087714461966429533705456272988405 1193020041926453993214170474536566458911 67884470219078340293913359104957559537 2856626166857412890443160250065784417 88898957997975460091974512253565534 2045974490589635969623707771210445 34822828352519547798594199171406 438316836753476926168684681374 4080116350610897981987206956 28087767784677092360365280 142995439730510639243199,673069716166482716499953259230996394165963564,true,false,false,true,,,1.3700506403050673e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
113,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row6;1*row2,comb:-2*row0;1*row5;1*row6;1*row2,1178764409569771538393580207219151998976333702 1013694654833453627355325498528154808637753221 644685024118076197328561409640180757133626814 303213330382737401727269831786766079449260115 105465224851322958215603054187227424360015789 27128798432593885671409961205593175605244144 5160741644961030730515074263048697416015413 726028988006478106915127379120872573235812 75536366008817497985509683693393878060904 5811904873980284440569297429422619696642 330705327210381374023995087831649545245 13916312349194972250517037273312267613 433079302210124496173678422793042715 9967149499597659683584434363120371 169642553113339675857210342133576 2135300053938403169138512985646 19876655270795507479042906527 136832097324526475900284558 696615198337080461000410,3278919906156663724465025934957151977026529217,true,false,false,true,,,1.7253872256810334e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
114,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;1*row6;2*row2,comb:-2*row0;1*row5;1*row6;2*row2,2115561753982944448078605175063291118503528062 1819306406413571655399366270167577731938587905 1157034407653657661291961036473114392188203241 544185521591747122737484312390616730954482361 189281415573197252636308108949680908219169620 48688820199835683130659033285363667283110012 9262128681210705632464602567009011868515845 1303024715405214245372841273165588939644874 135567247929920534004589833681331483133403 10430789706034114887924424384308672934373 593526184201684407754076816558341530953 24975998531532531610590914296558750809 777259646422273532255382333332519896 17888324508605683397545160955030297 304462277874159803915826485095746 3832283271123329412108341289918 35673194190980116976098606098 245576426864375859440203836 1250234956943650282757621,5884770096146844732430098610683307559887094870,true,false,false,true,,,2.198806960577634e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
115,0.00390625000000000000000000000000,128,15,comb:-2*row0;1*row5;2*row6;-2*row2,comb:-2*row0;1*row5;2*row6;-2*row2,903811957926579734615542265249030158092433107 777245515123013680509241129283976727355219798 494309150466095757763496974266733715373218739 232487366922355129032172409742369951230836347 80864955365280821722855811501900572282951224 20800876094068140527791611762077453127125605 3956973906421105633370484417468713237713612 556679244668650547873995452814634507764758 57917146380425324232756451577668648175952 4456250189427044373456719449608446956592 253566723644003313710037228438973976487 10670265753980814765107643143515208597 332061478010582156830608285342281623 7642264078422769624594378851263912 130072614028949404500864393597524 1637231075898518933172510223004 15240330104542418533446830307 104915354405057205817893158 534126362502109922007472,2514096113021877737984968729680885335075677818,true,false,false,true,,,1.5249130418518545e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
